"","ASV_id","merged_taxon","total_read","group","taxon1","taxon2","taxon3","taxon4","taxon5","mean_similarity","HR04_01","HR04_02","HR04_03","HR04_04","HR07_01","HR07_02","HR07_03","HR07_04","IS01_01","IS01_02","IS01_03","IS01_04","IS02_01","IS02_02","IS02_03","IS02_04","KH01_01","KH01_02","KH01_03","KH01_04","KH02_01","KH02_02","KH02_03","KH02_04","KH03_01","KH03_02","KH03_03","KH03_04","KH05_01","KH05_02","KH05_03","KH07_01","KH07_02","KH07_04","KH08_04","KH09_01","KH09_02","KH09_03","KH09_04","KH10_01","KH10_02","KH10_03","KH10_04","KV01_01","KV01_02","KV01_03","KV01_04","NC01_01","NC01_02","NC01_03","NC01_04","NS01_01","NS01_02","NS01_03","NS01_04","NS02_02","NS02_03","NS02_04","NS04_01","NS04_02","NS04_03","NS04_04","NS06_01","NS06_02","NS06_03","NS06_04","NS10_01","NS10_02","NS10_03","NS10_04","NS12_01","NS12_02","NS12_03","NS12_04","NS38_01","NS38_02","NS38_03","NS38_04","NS43_01","NS43_02","NS43_03","NS43_04","NS45_01","NS45_02","NS45_03","NS45_04","NS47_04"
"117","ASV2083","Monothalamea;",76,"benthic","Monothalamea","CladeG","","","",0.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"118","ASV2120","Monothalamea;CladeV_XX_sp",112,"benthic","Monothalamea","CladeV","CladeV_X","CladeV_XX","CladeV_XX_sp",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,11,0,0,0,0,0,10,17,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0
"119","ASV2142","Monothalamea;Monothalamea_XXX_sp",76,"benthic","Monothalamea","Monothalamea_X","Monothalamea_XX","Monothalamea_XXX","Monothalamea_XXX_sp",0.993,0,0,0,4,0,0,0,13,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120","ASV2163","Monothalamea;Shepheardellidae_X_sp",123,"benthic","Monothalamea","CladeG","Shepheardellidae","Shepheardellidae_X","Shepheardellidae_X_sp",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"121","ASV2178","Monothalamea;Nemogullmia_sp",26,"benthic","Monothalamea","CladeG","Shepheardellidae","Nemogullmia","Nemogullmia_sp",0.973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0
"122","ASV2199","Monothalamea;Hippocrepinella_alba",104,"benthic","Monothalamea","CladeC","CladeC_X","Hippocrepinella","Hippocrepinella_alba",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,24,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,0,0,0
"123","ASV2200","Globothalamea;Reophax_sp",59,"benthic","Globothalamea","Textulariida","Reophacidae","Reophax","Reophax_sp",1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,26,0,0,0,0,0,0,0,8,0,0
"124","ASV221","Globothalamea;Nonionellina_labradorica",3173,"benthic","Globothalamea","Rotaliida","Nonionidae","Nonionellina","Nonionellina_labradorica",1,0,13,0,2440,0,0,0,0,0,0,0,0,0,33,4,103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0,0,7,0,0,0,1,0,0,0,0,0
"125","ASV222","Globothalamea;Cibicidoides_lobatulus",3099,"benthic","Globothalamea","Rotaliida","Cibicididae","Cibicidoides","Cibicidoides_lobatulus",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901,34,2,35,0,0,8,0,1137,13,0,8,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,823,25,0,0,88,0,0
"126","ASV2233","Monothalamea;ENFOR5_XX_sp",120,"benthic","Monothalamea","ENFOR5","ENFOR5_X","ENFOR5_XX","ENFOR5_XX_sp",0.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,46,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"127","ASV2236","Monothalamea;Monothalamea_XXX_sp",78,"benthic","Monothalamea","Monothalamea_X","Monothalamea_XX","Monothalamea_XXX","Monothalamea_XXX_sp",1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,0,0,0,0,0,0,36,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128","ASV2267","Monothalamea;Hippocrepina_indivisa",67,"benthic","Monothalamea","CladeC","Hippocrepinidae","Hippocrepina","Hippocrepina_indivisa",1,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129","ASV228","Globothalamea;Cribrostomoides_sp",2814,"benthic","Globothalamea","Textulariida","Ammosphaeroidinidae","Cribrostomoides","Cribrostomoides_sp",1,89,92,12,0,120,47,55,3,0,45,5,0,0,378,464,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,8,0,9,1217,0,0,0,0,26,0,0,0,0,0,0,0,0,0,64,17,0,0,0,0,0,0,0,8,0,0,0,2,0,0,1,0,0,0,0,0,0,0,96,0,0
"130","ASV2282","Monothalamea;Monothalamea_XXX_sp",58,"benthic","Monothalamea","Monothalamea_X","Monothalamea_XX","Monothalamea_XXX","Monothalamea_XXX_sp",0.985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,6,0,0,10,35,0
"131","ASV2290","Monothalamea;CladeF_XX_sp",115,"benthic","Monothalamea","CladeF","CladeF_X","CladeF_XX","CladeF_XX_sp",0.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132","ASV231","Monothalamea;Hippocrepinella_sp",2095,"benthic","Monothalamea","CladeD","Hippocrepinellidae","Hippocrepinella","Hippocrepinella_sp",0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,633,0,0,0,561,0
"133","ASV2314","Monothalamea;Hippocrepinella_sp",92,"benthic","Monothalamea","CladeD","Hippocrepinellidae","Hippocrepinella","Hippocrepinella_sp",0.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134","ASV2328","Globothalamea;Bolivina_sp",98,"benthic","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina_sp",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,6,0,0,0,19,0,0,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0
"135","ASV233","Globothalamea;Elphidium_excavatum",2018,"benthic","Globothalamea","Rotaliida","Elphidiidae","Elphidium","Elphidium_excavatum",1,0,4,1,190,0,0,0,32,0,2,365,127,0,0,0,60,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1,0,0,221,57,0,0,4,0,0,10,9,0,86,343,4,0,8,19,50,0,0,2,77,0,0,74,10,0,0,72,4,0,0,153,7,5
"136","ASV2333","Globothalamea;Textulariida_XX_sp",108,"benthic","Globothalamea","Textulariida","Textulariida_X","Textulariida_XX","Textulariida_XX_sp",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,42,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137","ASV2356","Monothalamea;Hippocrepinella_alba",72,"benthic","Monothalamea","CladeC","CladeC_X","Hippocrepinella","Hippocrepinella_alba",0.987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
"138","ASV2360","Monothalamea;CladeV_XX_sp",56,"benthic","Monothalamea","CladeV","CladeV_X","CladeV_XX","CladeV_XX_sp",0.976,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,17,0,0,0,0,0
"139","ASV2376","Monothalamea;CladeC_XX_sp",77,"benthic","Monothalamea","CladeC","CladeC_X","CladeC_XX","CladeC_XX_sp",1,0,0,0,33,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140","ASV2379","Monothalamea;CladeB_XX_sp",75,"benthic","Monothalamea","CladeB","CladeB_X","CladeB_XX","CladeB_XX_sp",0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
"141","ASV24","Globothalamea;Rosalina_sp",64657,"benthic","Globothalamea","Rotaliida","Rosalinidae","Rosalina","Rosalina_sp",1,0,0,101,0,0,0,0,0,0,0,0,0,65,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328,37,0,78,3,2,3,0,62971,4,0,11,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142","ASV2407","Monothalamea;Monothalamea_XXX_sp",41,"benthic","Monothalamea","Monothalamea_X","Monothalamea_XX","Monothalamea_XXX","Monothalamea_XXX_sp",0.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
"143","ASV241","Monothalamea;CladeB_XX_sp",2060,"benthic","Monothalamea","CladeB","CladeB_X","CladeB_XX","CladeB_XX_sp",0.993,0,0,0,12,0,0,0,5,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,13,0,0,0,543,0,0,51,1,0,0,16,0,0,0,0,0,19,11,208,0,0,0,4,0,0,1,10,0,0,16,731,0,0,361,17,0
"144","ASV2418","Monothalamea;Monothalamea_XXX_sp",65,"benthic","Monothalamea","Monothalamea_X","Monothalamea_XX","Monothalamea_XXX","Monothalamea_XXX_sp",0.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"145","ASV244","Monothalamea;ENFOR5_XX_sp",3064,"benthic","Monothalamea","ENFOR5","ENFOR5_X","ENFOR5_XX","ENFOR5_XX_sp",0.974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,15,0,0,0,561,0,0,0,160,0,0,0,0,0,308,799,0,0,0,285,0,0,0,0,0,0,0,1,0,0,1,7,0,0,0,12,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,105,0,0,0,718,0,0,0,7,67
"146","ASV2445","Monothalamea;Bathysiphon_sp",92,"benthic","Monothalamea","CladeBM","CladeBM_X","Bathysiphon","Bathysiphon_sp",0.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,2,10,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
"147","ASV2454","Globothalamea;Melonis_pompilioides",119,"benthic","Globothalamea","Rotaliida","Melonidae","Melonis","Melonis_pompilioides",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,56,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148","ASV2458","Globothalamea;Spiroplectammina_sp",93,"benthic","Globothalamea","Textulariida","Spiroplectamminidae","Spiroplectammina","Spiroplectammina_sp",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149","ASV2489","Globothalamea;Stetsonia_sp",98,"benthic","Globothalamea","Rotaliida","Pseudoparrellidae","Stetsonia","Stetsonia_sp",0.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,1,0,0,0,0,0,0,15,24,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150","ASV2498","Monothalamea;Shepheardellidae_X_sp",77,"benthic","Monothalamea","CladeG","Shepheardellidae","Shepheardellidae_X","Shepheardellidae_X_sp",0.986,0,0,0,0,0,0,0,0,0,0,0,0,0,64,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151","ASV2518","Monothalamea;Bathysiphon_sp",69,"benthic","Monothalamea","CladeBM","CladeBM_X","Bathysiphon","Bathysiphon_sp",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,17,13,0,0,0,24,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"152","ASV2534","Monothalamea;CladeG_XX_sp",51,"benthic","Monothalamea","CladeG","CladeG_X","CladeG_XX","CladeG_XX_sp",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0
"153","ASV254","Globothalamea;",2266,"benthic","Globothalamea","Textulariida","Reophacidae","","",1,0,0,0,0,0,0,0,0,0,28,1,0,0,808,0,0,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,84,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,425,504,29,0,0,0,0,0,0,0,0,2,3,0,0,0
"154","ASV2552","Globothalamea;Tritaxis_conica",80,"benthic","Globothalamea","Textulariida","Trochamminidae","Tritaxis","Tritaxis_conica",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155","ASV2553","Globothalamea;Rotaliida_XX_sp",103,"benthic","Globothalamea","Rotaliida","Rotaliida_X","Rotaliida_XX","Rotaliida_XX_sp",0.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,58,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156","ASV2554","Monothalamea;CladeG_XX_sp",47,"benthic","Monothalamea","CladeG","CladeG_X","CladeG_XX","CladeG_XX_sp",0.992,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,5,0,0,0,9,0,0,0,0,0
"157","ASV2567","Globothalamea;Bolivina_sp",106,"benthic","Globothalamea","Rotaliida","Bolivinitidae","Bolivina","Bolivina_sp",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158","ASV2568","Monothalamea;CladeB_XX_sp",55,"benthic","Monothalamea","CladeB","CladeB_X","CladeB_XX","CladeB_XX_sp",0.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,34,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"159","ASV2576","Monothalamea;ENFOR3_XX_sp",63,"benthic","Monothalamea","ENFOR3","ENFOR3_X","ENFOR3_XX","ENFOR3_XX_sp",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,2,0
"160","ASV259","Globothalamea;Elphidium_excavatum",1860,"benthic","Globothalamea","Rotaliida","Elphidiidae","Elphidium","Elphidium_excavatum",0.992,0,6,3,208,0,0,0,28,0,0,335,117,0,0,1,88,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,149,55,0,0,5,0,0,10,17,0,64,279,4,0,11,24,52,0,1,0,47,0,1,92,9,0,0,85,2,0,0,137,2,4
"161","ASV2598","Monothalamea;Bathysiphon_sp",82,"benthic","Monothalamea","CladeBM","CladeBM_X","Bathysiphon","Bathysiphon_sp",0.995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,7,20,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162","ASV2638","Monothalamea;CladeB_XX_sp",61,"benthic","Monothalamea","CladeB","CladeB_X","CladeB_XX","CladeB_XX_sp",0.992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163","ASV2657","Monothalamea;ENFOR_XX_sp",53,"benthic","Monothalamea","ENFOR","ENFOR_X","ENFOR_XX","ENFOR_XX_sp",0.985,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164","ASV268","Monothalamea;CladeY_XX_sp",2403,"benthic","Monothalamea","CladeY","CladeY_X","CladeY_XX","CladeY_XX_sp",0.99,0,16,12,265,0,57,80,224,342,48,34,137,0,92,0,61,0,0,0,71,3,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,176,0,0,0,0,0,0,0,0,0,0,88,0,0,0,193,0,9,0,0,0,19,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,6,0,0
"165","ASV2712","Globothalamea;Epistominella_sp",61,"benthic","Globothalamea","Rotaliida","Pseudoparrellidae","Epistominella","Epistominella_sp",0.976,0,0,0,14,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
"166","ASV272","Globothalamea;Globobulimina_auriculata",1891,"benthic","Globothalamea","Rotaliida","Globobuliminidae","Globobulimina","Globobulimina_auriculata",0.985,0,5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384,57,0,3,0,80,0,0,0,0,0,0,182,106,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"167","ASV273","Globothalamea;Bolivinellina_pseudopunctata",2246,"benthic","Globothalamea","Rotaliida","Bolivinitidae","Bolivinellina","Bolivinellina_pseudopunctata",1,0,0,0,473,0,0,0,55,0,0,0,350,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,1,0,0,0,0,0,0,485,0,0,0,131,0,0,0,662,0,0,0,5,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0
"168","ASV2732","Monothalamea;ENFOR7_XX_sp",61,"benthic","Monothalamea","ENFOR7","ENFOR7_X","ENFOR7_XX","ENFOR7_XX_sp",0.977,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"169","ASV2738","Globothalamea;Stainforthia_sp",53,"benthic","Globothalamea","Rotaliida","Stainforthiidae","Stainforthia","Stainforthia_sp",0.992,0,0,3,0,0,1,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
